	Root.full_L1	Shoot.full_L1	Flower.pre_L1	Flower.early_L1	Flower.mid_L1
gi|351599842|gb|JP454324.1|	843.796751302457	38.5571666022381	67.5421116447821	49.3727233947759	49.3103380411374
gi|351620731|gb|JP475032.1|	408.027744122969	22.2774740368487	25.427618501565	87.7737304796016	796.469155751415
gi|351616034|gb|JP470335.1|	515.525138466981	323.023373534306	419.555705275823	390.593100634227	334.452727583367
gi|351621659|gb|JP475960.1|	2056.32112406448	525.234291714932	384.592729836171	472.880972958853	306.581666951419
gi|351620250|gb|JP474551.1|	625.334304732369	861.110054116651	1040.14851932964	870.05710337905	1483.59799671596
gi|351601377|gb|JP455824.1|	335.206928599606	190.215355237708	68.336724722956	114.105849623482	338.740583065205
gi|351608780|gb|JP463084.1|	39.3001226634021	36.8435147532497	27.0168446579128	20.8462609889054	49.3103380411374
gi|351625322|gb|JP479623.1|	64.7296137985446	43.6981221492032	16.686874641652	0	19.2953496682712
gi|351603709|gb|JP458065.1|	1519.99003830511	1956.99041154471	1649.61675028903	2581.64484773128	987.278724693208
gi|351627920|gb|JP480803.1|	17.3382894103245	62.5482924880751	35.7575885178258	55.955753180746	20.3673135387307
gi|351619171|gb|JP473472.1|	19.6500613317011	0	0	0	0
gi|351598067|gb|JP452600.1|	13.8706315282596	5.99778147145926	14.3030354071303	9.87454467895517	15.0074941864331
gi|351616323|gb|JP470624.1|	2.31177192137659	52.266381394145	88.2020516773037	40.5953503468157	34.3028438547043
gi|351598882|gb|JP453390.1|	1553.51073116507	1994.69075222245	1030.61316239156	678.052067954922	2271.4914415037
gi|351624273|gb|JP478574.1|	1406.71321415766	1127.58291663434	1187.94655186999	1476.7930153193	1139.49759429846
gi|351603674|gb|JP458030.1|	1.1558859606883	17.9933444143778	325.791362051302	35.1094921918406	9.64767483413558
gi|351625751|gb|JP480052.1|	1700.30824817249	1630.53973431242	1372.29678600634	1494.34776141522	1361.39411548358
gi|351600901|gb|JP455359.1|	5.77942980344149	61.6914665635809	127.138092507825	53.761409918756	22.5112412796497
gi|351600310|gb|JP454781.1|	213.838902727335	235.627129235899	247.919280390259	273.19573611776	194.025460553171
gi|351609623|gb|JP463924.1|	45.0795524668436	161.9400997294	217.723983419651	131.660595719402	137.211375418817
gi|351618217|gb|JP472518.1|	132.926885479154	657.185484087036	282.087642751737	197.490893579104	359.107896603935
gi|351619515|gb|JP473816.1|	1569.69313461471	1958.70406339369	1381.83214294442	1616.13381245566	2578.07310845512
gi|351605540|gb|JP459884.1|	0	0	0	0	0
gi|351622475|gb|JP476776.1|	303.998007661022	970.783772451906	846.262928255211	748.271052338603	805.044866715091
gi|351604673|gb|JP459023.1|	256.606683272802	2.57047777348254	0	0	4.28785548183803
gi|351608995|gb|JP463296.1|	27.7412630565191	62.5482924880751	42.1144931432171	35.1094921918406	33.2308799842448
gi|351627654|gb|JP480537.1|	0	953.647253962022	595.165195552256	288.55613895169	127.563700584682
gi|351608207|gb|JP462517.1|	110.965052226077	52.266381394145	88.2020516773037	93.2595886345767	92.1888928595178
gi|351622652|gb|JP476953.1|	0	8.5682592449418	7.94613078173907	43.8868652398008	6.43178322275705
gi|351599625|gb|JP454114.1|	7116.78985995785	1172.99469063253	1096.56604787999	980.871438109548	2855.71175090413
gi|351628211|gb|JP481094.1|	7501.69988486705	10595.509382295	9732.42098147401	9578.30833858652	12698.4840094633
gi|351619587|gb|JP473888.1|	300.530349778957	14.5660407164011	5.56229154721735	0	25.7271328910282
gi|351601243|gb|JP455693.1|	10.4029736461947	3.42730369797672	6.35690462539126	17.5547460959203	7.50374709321656
gi|351614310|gb|JP468611.1|	964.00889121404	982.779335394824	874.868999069472	1103.75466078099	1032.30120725251
gi|351609647|gb|JP463948.1|	0	89.1098961473947	230.437792670433	94.3567602655717	16.0794580568926
gi|351605997|gb|JP460334.1|	365.259963577502	149.944536786481	279.703803517215	277.58442264174	432.001439795182
gi|351623025|gb|JP477326.1|	0	81.3984628269471	37.3468146741736	0	77.1813986730846
gi|351619051|gb|JP473352.1|	121.368025872271	516.66603246999	815.273018206429	354.386436811391	203.673135387307
gi|351624780|gb|JP479081.1|	2994.90052414338	2646.73528076252	2658.77535956989	2942.61431432864	2905.02208894527
gi|351616821|gb|JP471122.1|	189.565297552881	299.889073572963	327.38058820765	230.406042508954	174.7301108849
gi|351602183|gb|JP456614.1|	0	6.85460739595344	3.17845231269563	0	6.43178322275705
gi|351628648|gb|JP481531.1|	3.46765788206489	0	7.15151770356516	2.19434326199004	16.0794580568926
gi|351609790|gb|JP464091.1|	3.46765788206489	35.1298629042614	55.6229154721735	37.3038354538307	40.7346270774613
gi|351603971|gb|JP458326.1|	1304.99524961709	40.2708184512264	390.155021383388	226.017355984974	1411.77641739517
gi|351609337|gb|JP463638.1|	717.805181587433	649.474050766588	628.538944835561	938.081744500742	735.367215135223
gi|351591687|gb|JP450133.1|	6979.23943063594	9901.48038345474	9339.8821208561	10144.44890018	6379.25699310454
gi|351600111|gb|JP454587.1|	436.924893140176	449.833610359444	475.178620747996	746.076709076613	396.626632070018
gi|351618910|gb|JP473211.1|	160.668148535673	654.615006313553	1780.72790818773	1310.02292740805	686.056877094086
gi|351621955|gb|JP476256.1|	1274.94221463919	1243.25441644105	841.495249786168	953.442147334672	928.320711817935
gi|351604403|gb|JP458755.1|	245.047823665919	341.016717948684	270.168446579128	310.499571571591	273.350786967175
gi|351614797|gb|JP469098.1|	16.1824034496362	112.244196108738	31.7845231269563	48.2755517637809	35.3748077251638
gi|351601798|gb|JP456236.1|	0	3.42730369797672	1.58922615634781	0	0
gi|351623198|gb|JP477499.1|	0	831.977972683849	336.915945145737	268.80704959378	8.57571096367607
gi|351621145|gb|JP475446.1|	413.80717392641	329.021155005765	406.84189602504	457.520570124923	462.016428168048
gi|351620462|gb|JP474763.1|	791.781883071484	227.058869990958	237.589310373998	193.102207055123	99.6926399527343
gi|351609231|gb|JP463532.1|	21.9618332530776	131.951192372104	48.4713977686083	78.9963574316414	70.7496154503276
gi|351603630|gb|JP457986.1|	293.595034014828	28.2752555083079	41.3198800650432	75.7048425386564	54.6701573934349
gi|351609375|gb|JP463676.1|	420.74248969054	429.269788171584	545.899184705474	507.990465150694	561.709068120783
gi|351599595|gb|JP454084.1|	308.621551503775	440.408525190008	365.522015959997	371.941182907312	487.743561059076
gi|351618255|gb|JP472556.1|	1002.15312791675	599.778147145926	321.818296660432	355.483608442386	145.787086382493
gi|351624672|gb|JP478973.1|	1763.88197601034	1061.60732044829	1061.60307244034	1498.7364479392	1527.5485154048
gi|351617119|gb|JP471420.1|	538.642857680747	353.012280891602	340.094397458432	523.350867984624	373.043426919909
gi|351597704|gb|JP452245.1|	804.496628639055	463.542825151351	606.289778646691	610.027426833231	676.40920225995
gi|351618188|gb|JP472489.1|	812.587830363873	710.308691405675	868.51209444408	852.50235728313	895.08983183369
gi|351605612|gb|JP459956.1|	1929.17366838877	10664.9122821791	11335.1555601508	9908.55699951602	5867.93022689535
gi|351621020|gb|JP475321.1|	663.478541435083	352.155454967108	392.53886061791	439.965824029003	246.551690205687
gi|351623266|gb|JP477567.1|	3360.16048772088	2382.83289601831	2860.60708142607	2522.39757965755	3815.11941496539
gi|351621036|gb|JP475337.1|	675.037401041966	385.571666022381	212.956304950607	574.91793464139	574.572634566297
gi|351600563|gb|JP455029.1|	49.7030963095968	24.8479518103312	1.58922615634781	5.4858581549751	1.07196387045951
gi|351605158|gb|JP459505.1|	0	6.85460739595344	1.58922615634781	0	3.21589161137853
gi|351596172|gb|JP450730.1|	859.979154752093	3446.15386831559	2108.10849639538	3550.44739789988	6913.09500059337
gi|351624651|gb|JP478952.1|	0	33.416211055273	3175.27386038293	266.61270633179	467.376247520346
gi|351628583|gb|JP481466.1|	1.1558859606883	0	0	0	0
gi|351601195|gb|JP455646.1|	122.52391183296	44.5549480736973	37.3468146741736	94.3567602655717	675.33723838949
gi|351600627|gb|JP455091.1|	30.0530349778957	10.2819110939302	35.7575885178258	2.19434326199004	46.0944464297589
gi|351603376|gb|JP457734.1|	5.77942980344149	16.2796925653894	35.7575885178258	6.58302978597012	12.8635664455141
gi|351596407|gb|JP450964.1|	977.8795227423	1128.43974255883	1008.36399620269	901.875080677906	967.983375024936
gi|351613873|gb|JP468174.1|	147.953402968102	37.7003406777439	84.2289862864342	182.130490745173	78.2533625435441
gi|351613916|gb|JP468217.1|	6078.80426725976	14787.1018049206	15693.6082939347	14067.9346526181	8488.88189016885
gi|351599403|gb|JP453899.1|	1789.31146714548	0	0	0	1.07196387045951
gi|351600460|gb|JP454928.1|	1010.24432964157	0	9.53535693808688	5.4858581549751	98.6206760822748
gi|351622276|gb|JP476577.1|	132.926885479154	205.638221878603	245.535441155737	291.847653844675	225.112412796497
gi|351622635|gb|JP476936.1|	76.2884734054276	36.8435147532497	21.4545531106955	38.4010070848257	21.4392774091902
gi|351608864|gb|JP463166.1|	27.7412630565191	32.5593851307788	18.2761007979999	20.8462609889054	23.5832051501092
gi|351611201|gb|JP465502.1|	76.2884734054276	62.5482924880751	27.8114577360867	54.858581549751	16.0794580568926
gi|351623035|gb|JP477336.1|	205.747701002517	278.468425460608	216.929370341477	224.920184353979	276.566678578553
gi|351614260|gb|JP468561.1|	435.769007179488	0	0	0	0
gi|351607789|gb|JP462105.1|	65.885499759233	3.42730369797672	0	7.68020141696514	47.1664103002184
gi|351607155|gb|JP461478.1|	50.8589822702851	0	0	6.58302978597012	9.64767483413558
gi|351610655|gb|JP464956.1|	961.697119292663	328.164329081271	343.272849771128	385.107242479252	632.45868357111
gi|351614904|gb|JP469205.1|	410.339516044346	387.285317871369	553.050702409039	339.026033977461	648.538141628003
gi|351628831|gb|JP481714.1|	132.926885479154	571.502891637618	703.232574183908	655.011463704027	276.566678578553
gi|351596911|gb|JP451464.1|	209.215358884582	147.374059012999	81.0505339737385	100.939790051542	92.1888928595178
gi|351602318|gb|JP456743.1|	1608.99325727811	1676.80833423511	1671.07130339973	1688.54714010134	2186.8062957374
gi|351608001|gb|JP462312.1|	60.1060699557915	59.9778147145926	111.245830944347	78.9963574316414	46.0944464297589
gi|351611185|gb|JP465486.1|	122.52391183296	211.636003350062	258.24925040652	339.026033977461	277.638642449013
gi|351624599|gb|JP478900.1|	52.0148682309734	46.2685999226857	29.4006838924346	34.0123205608456	0
gi|351596562|gb|JP451118.1|	63.5737278378564	0	66.7474985666082	51.5670666567659	187.593677330414
gi|351620034|gb|JP474335.1|	1752.32311640346	928.799302151691	1180.00042108825	1303.43989762208	1214.53506523062
gi|351610887|gb|JP465188.1|	150.265174889479	5.14095554696508	16.686874641652	27.4292907748755	37.5187354660828
gi|351608320|gb|JP462628.1|	54.32664015235	1626.25560468995	263.016928875563	1921.14752587228	3997.35327294351
gi|351612750|gb|JP467051.1|	15.0265174889479	68.5460739595344	64.3636593320865	41.6925219778107	58.958012875273
gi|351607914|gb|JP462227.1|	94.7826487764404	143.089929390528	92.1751170681732	453.131883600943	199.385279905469
gi|351591613|gb|JP450059.1|	2487.46658740122	2814.67316196338	2762.86967281067	2925.05956823272	2227.54092281486
gi|351607062|gb|JP461386.1|	256.606683272802	0	7.94613078173907	3.29151489298506	16.0794580568926
gi|351618363|gb|JP472664.1|	1258.75981118956	2403.39671820617	2398.93688300703	2679.29312288984	2097.83329448926
gi|351591154|gb|JP449610.1|	310.933323425152	0	0	0	6.43178322275705
gi|351598749|gb|JP453260.1|	624.178418771681	556.936850921217	373.468146741736	719.744589932733	692.488660316843
gi|351612148|gb|JP466449.1|	307.465665543087	213.349655199051	127.932705585999	213.948468044029	348.38825789934
gi|351609266|gb|JP463567.1|	101.71796454057	113.957847957726	101.71047400626	91.0652453725866	127.563700584682
gi|351596379|gb|JP450936.1|	1970.78556297355	1994.69075222245	1767.21948585877	2023.18448755482	2263.98769441048
gi|351615425|gb|JP469726.1|	298.218577857581	178.219792294789	177.198716432781	150.312513446318	51.4542657820564
gi|351591698|gb|JP450143.1|	1041.45325058016	524.377465790438	708.000252652951	424.605421195073	336.596655324286
gi|351603759|gb|JP458115.1|	1261.07158311093	1228.68837572465	986.909443091993	1318.80030045601	993.710507915965
gi|351615828|gb|JP470129.1|	8.09120172481808	5.99778147145926	5.56229154721735	0	16.0794580568926
gi|351623585|gb|JP477886.1|	172.227008142556	121.669281278174	96.9427955372167	70.2189843836812	77.1813986730846
gi|351628123|gb|JP481006.1|	4298.73988779978	3500.99072748322	2550.70798093824	3885.08474535336	3477.45079577065
gi|351612105|gb|JP466406.1|	68.1972716806095	90.8235479963831	29.4006838924346	128.369080826417	61.101940616192
gi|351618508|gb|JP472809.1|	110.965052226077	3201.95847983475	2646.85616339728	2580.54767610029	1030.15727951159
gi|351597439|gb|JP451985.1|	381.442367027138	94291.9793387355	62648.089696309	69843.751685881	28874.4188146973
gi|351609588|gb|JP463889.1|	230.021306176971	147.374059012999	158.922615634781	194.199378686118	137.211375418817
gi|351610115|gb|JP464416.1|	43.9236665061553	109.673718335255	115.218896335217	68.0246411216912	120.059953491465
gi|351612013|gb|JP466314.1|	28.8971490172074	205.638221878603	33.3737492833041	0	121.131917361924
gi|351603368|gb|JP457726.1|	0	17.9933444143778	15.8922615634781	0	8.57571096367607
gi|351605040|gb|JP459387.1|	0	0.85682592449418	8.74074385991298	4.38868652398008	8.57571096367607
gi|351603264|gb|JP457623.1|	116.744482029518	128.523888674127	81.0505339737385	91.0652453725866	250.839545687525
gi|351607377|gb|JP461699.1|	295.906805936204	0	0	0	0
gi|351622473|gb|JP476774.1|	1262.22746907162	2848.94619894315	2129.56304950607	2085.72327052153	1356.03429613128
gi|351590817|gb|JP449275.1|	3898.80334540163	2618.46002525421	2438.66753691572	2829.60563633616	3855.85404204285
gi|351604376|gb|JP458728.1|	417.274831808475	334.16211055273	407.636509103214	444.354510552983	403.058415292775
gi|351607080|gb|JP461404.1|	23.1177192137659	71.1165517330169	42.909106221391	76.8020141696514	7.50374709321656
gi|351611356|gb|JP465657.1|	487.783875410462	1699.94263419645	1458.11499844912	2452.17859527387	454.512681074832
gi|351608564|gb|JP462870.1|	383.754138948515	267.329688442184	344.862075927476	284.16745242771	265.847039873958
gi|351623133|gb|JP477434.1|	917.773452786508	693.172172915791	684.161860307734	796.546604102384	932.608567299773
gi|351604883|gb|JP459232.1|	0	0	0	0	26.7990967614877
gi|351591344|gb|JP449792.1|	43.9236665061553	176.506140445801	334.532105911215	139.340797136367	145.787086382493
gi|351617219|gb|JP471520.1|	1271.47455675713	45.4117739981915	32.5791362051302	91.0652453725866	62.1739044866515
gi|351597807|gb|JP452346.1|	168.759350260491	113.101022033232	93.764343224521	100.939790051542	218.68062957374
gi|351597209|gb|JP451759.1|	679.660944884719	718.020124726123	877.252838303993	775.700343113479	951.903916968044
gi|351605609|gb|JP459953.1|	4776.12078956404	1759.06362298655	1835.55621058173	1504.22230609417	2026.01171516847
gi|351621120|gb|JP475421.1|	6481.05258157928	5529.95451668544	6807.45024071586	7066.88247523892	5252.62296525159
gi|351599218|gb|JP453717.1|	30.0530349778957	34.2730369797672	22.2491661888694	26.3321191438805	143.643158641574
gi|351601262|gb|JP455712.1|	54.32664015235	26.5616036593196	24.6330054233911	91.0652453725866	71.8215793207871
gi|351596944|gb|JP451497.1|	15417.2069436605	73.6870295064995	26.2222315797389	10.9717163099502	1494.31763542056
gi|351623319|gb|JP477620.1|	1558.13427500782	878.246572606534	1016.31012698443	926.012856559796	1555.41957603675
gi|351623151|gb|JP477452.1|	4.62354384275319	0	2.38383923452172	0	19.2953496682712
gi|351608090|gb|JP462401.1|	30.0530349778957	37.7003406777439	9.53535693808688	12.0688879409452	20.3673135387307
gi|351601620|gb|JP456062.1|	1.1558859606883	0	1.58922615634781	0	0
gi|351622419|gb|JP476720.1|	523.616340191799	32.5593851307788	15.0976484853042	17.5547460959203	40.7346270774613
gi|351622713|gb|JP477014.1|	6.93531576412978	3741.75881226608	1625.77835794381	2234.93861233685	4131.34875675095
gi|351605603|gb|JP459947.1|	810.276058442496	2802.67759902046	3118.06171875441	3914.70837939023	2656.32647099866
gi|351596373|gb|JP450930.1|	709.713979862615	11.1387370184243	4.76767846904344	4.38868652398008	30.0149883728662
gi|351597605|gb|JP452148.1|	224.24187637353	17.1365184898836	7.94613078173907	0	5.35981935229754
gi|351598337|gb|JP452862.1|	303.998007661022	484.963473263706	369.495081350867	599.055710523281	792.181300269577
gi|351598421|gb|JP452945.1|	243.891937705231	289.607162479033	317.050618191389	163.478573018258	273.350786967175
gi|351612300|gb|JP466601.1|	227.709534255595	658.899135936024	619.003587897474	488.241375792784	282.99846180131
gi|351609459|gb|JP463760.1|	58.9501839951032	11.9955629429185	8.74074385991298	59.2472680737311	31.0869522433258
gi|351610557|gb|JP464858.1|	275.100858643815	15.4228666408952	61.1852070193908	8.77737304796016	97.5487122118153
gi|351621204|gb|JP475505.1|	93.6267628157521	1.71365184898836	0	0	19.2953496682712
gi|351603786|gb|JP458142.1|	3064.25368178468	1507.15680118526	855.003672115124	1014.88375867039	2020.65189581617
gi|351614685|gb|JP468986.1|	1481.8458016024	540.657158355827	828.781440535385	602.347225416266	986.206760822748
gi|351625016|gb|JP479317.1|	17.3382894103245	0	3.17845231269563	0	5.35981935229754
gi|351597112|gb|JP451663.1|	2866.59718250698	4193.30607447452	4422.81639311597	3483.51992840919	3556.77612218465
gi|351623383|gb|JP477684.1|	2479.3753856764	2791.53886200204	1936.47207150981	2440.10970733292	2289.71482730151
gi|351614578|gb|JP468879.1|	37038.0538383351	2480.51105141065	375.057372898084	810.809835305319	762.166311896711
gi|351603079|gb|JP457439.1|	40.4560086240904	0	0	0	0
gi|351607111|gb|JP461434.1|	4.62354384275319	0	0	1.09717163099502	0
gi|351591391|gb|JP449838.1|	3038.82419064953	2729.84739543846	2295.63718284442	1939.79944359919	1512.54102121837
gi|351609059|gb|JP463360.1|	28.8971490172074	42.841296224709	29.4006838924346	40.5953503468157	49.3103380411374
gi|351617748|gb|JP472049.1|	4178.5277478882	3135.1260577242	3215.00451429163	3445.11892132436	1501.82138251377
gi|351617369|gb|JP471670.1|	2932.48268226621	4317.54583352617	5091.8806049384	3947.62352832008	3379.90208355883
gi|351605358|gb|JP459704.1|	0	0	7.15151770356516	0	0
gi|351622816|gb|JP477117.1|	18.4941753710128	69.4028998840286	174.81487719826	59.2472680737311	60.0299767457325
gi|351601710|gb|JP456151.1|	0	19.7069962633661	47.6767846904344	18.6519177269153	0
gi|351599525|gb|JP454017.1|	790.625997110795	532.088899110886	422.734157588519	246.863616973879	510.254802338726
gi|351601677|gb|JP456118.1|	248.515481547984	958.788209508987	1008.36399620269	1153.12738417577	792.181300269577
gi|351591093|gb|JP449549.1|	0	0	0	0	0
gi|351621680|gb|JP475981.1|	1930.32955434946	3047.7298134258	2742.20973277815	3221.29590860138	3004.714728898
gi|351598383|gb|JP452908.1|	62.4178418771681	2452.23579590234	1903.09832222651	3339.79044474884	1386.04928450414
gi|351618624|gb|JP472925.1|	104.029736461947	39.4139925267323	27.0168446579128	83.3850439556215	64.3178322275705
gi|351617455|gb|JP471756.1|	21.9618332530776	83.1121146759354	160.511841791129	103.134133313532	39.6626632070018
gi|351591549|gb|JP449995.1|	1177.84779394138	1843.03256358698	1568.56621631529	1717.07360250721	1424.63998384069
gi|351623621|gb|JP477922.1|	25.4294911351425	865.394183739122	825.602988222689	593.569852368306	239.04794311247
gi|351629424|gb|JP482307.1|	3.46765788206489	174.792488596813	126.343479429651	346.706235394426	522.046404913781
gi|351622594|gb|JP476895.1|	114.432710108141	293.034466177009	279.703803517215	408.147846730147	266.919003744418
gi|351597228|gb|JP451778.1|	306.309779582399	314.455114289364	295.596065080693	308.3052283096	383.763065624504
gi|351611353|gb|JP465654.1|	31161.5296141958	5871.82806055861	3116.47249259806	2024.28165918581	15919.7354401942
gi|351613137|gb|JP467438.1|	175.694666024621	526.091117639426	139.057288680434	260.02967654582	300.149883728662
gi|351616315|gb|JP470616.1|	4663.99985137728	3984.24054889794	4240.05538513597	5572.5347138237	9006.64043960079
gi|351614422|gb|JP468723.1|	91.3149908943755	41.1276443757206	7.15151770356516	3.29151489298506	4.28785548183803
gi|351620025|gb|JP474326.1|	17713.9523475482	23485.5985903855	17035.7097829704	17905.8410178387	15820.0428002414
gi|351613254|gb|JP467555.1|	5.77942980344149	886.814831851476	452.134841480953	220.531497829999	117.916025750546
gi|351618466|gb|JP472767.1|	38.1442367027138	14.5660407164011	10.3299700162608	36.2066638228356	164.010472180305
gi|351623804|gb|JP478105.1|	4739.13243882202	4579.73456642139	4450.62785085205	5664.69713082729	4954.61700926385
gi|351619491|gb|JP473792.1|	141.018087203972	95409.2803442759	70726.9208621031	32828.472371002	35161.4869149423
gi|351628433|gb|JP481316.1|	3679.18501287085	617.771491560304	526.8284708293	813.00417856731	638.890466793867
gi|351598363|gb|JP452888.1|	641.516708182005	193.642658935685	92.1751170681732	205.171094996069	270.134895355796
gi|351607534|gb|JP461854.1|	56.6384120737266	11.9955629429185	15.8922615634781	38.4010070848257	19.2953496682712
gi|351607980|gb|JP462292.1|	92.4708768550638	112.244196108738	147.798032540347	116.300192885472	215.464737962361
gi|351614050|gb|JP468351.1|	291.283262093451	124.239759051656	82.6397601300863	254.543818390845	136.139411548358
gi|351623202|gb|JP477503.1|	803.340742678367	719.733776575111	524.444631594779	646.234090656067	599.227803586865
gi|351624480|gb|JP478781.1|	18.4941753710128	19.7069962633661	22.2491661888694	19.7490893579103	17.1514219273521
gi|351612268|gb|JP466569.1|	505.122164820786	509.811425074037	526.8284708293	559.55753180746	704.280262891897
gi|351605885|gb|JP460226.1|	6026.78939902878	991.347594639766	1347.66378058295	1522.87422382109	1424.63998384069
gi|351619888|gb|JP474189.1|	788.314225189419	987.063465017295	969.427955372167	933.693057976762	925.104820206556
gi|351625395|gb|JP479696.1|	626.490190693057	1916.71959309348	1549.49550243912	2053.90529322268	807.18879445601
gi|351599325|gb|JP453822.1|	13.8706315282596	371.862451230474	351.218980552867	597.958538892286	150.074941864331
gi|351608527|gb|JP462833.1|	5.77942980344149	11.1387370184243	15.8922615634781	21.9434326199004	0
gi|351613578|gb|JP467879.1|	8.09120172481808	11.9955629429185	3.17845231269563	2.19434326199004	5.35981935229754
gi|351629026|gb|JP481909.1|	1946.51195779909	5441.70144646254	2789.09190439041	5097.45939760286	3361.67869776102
gi|351617482|gb|JP471783.1|	1451.7927666245	1253.53632753499	882.020516773037	988.551639526513	617.451189384677
gi|351611107|gb|JP465408.1|	217.3065606094	208.208699652086	237.589310373998	254.543818390845	205.817063128226
gi|351613558|gb|JP467859.1|	3252.66309337687	1956.99041154471	1388.18904756982	1515.19402240412	2251.12412796497
gi|351628791|gb|JP481674.1|	3187.93347957832	572.359717562112	625.360492522865	481.658346006814	691.416696446383
gi|351601231|gb|JP455681.1|	0	123.382933127162	11.1245830944347	28.5264624058705	8.57571096367607
gi|351614175|gb|JP468476.1|	1525.76946810855	1283.52523489228	1119.60982714704	1326.48050187298	1766.59645851727
gi|351617485|gb|JP471786.1|	648.452023946135	362.437366061038	422.734157588519	471.783801327858	702.136335150978
gi|351613449|gb|JP467750.1|	125.991569715024	676.892480350402	713.562544200169	672.566209799947	507.038910727348
gi|351616835|gb|JP471136.1|	249.671367508672	3.42730369797672	3.17845231269563	5.4858581549751	0
gi|351618057|gb|JP472358.1|	2807.64699851187	3548.1161533304	4151.85333345866	4643.23034237092	2530.9066981549
gi|351591086|gb|JP449542.1|	454.263182550501	651.187702615577	909.03736143095	469.589458065868	397.698595940478
gi|351629014|gb|JP481897.1|	204.591815041829	145.660407164011	143.824967149477	211.754124782039	218.68062957374
gi|351595725|gb|JP450290.1|	1320.02176710604	3626.94413838386	2785.91345207772	2825.21694981218	349.4602217698
gi|351606268|gb|JP460597.1|	53.1707541916617	0	0	0	4.28785548183803
gi|351616355|gb|JP470656.1|	288.971490172074	199.640440407144	206.599400325216	205.171094996069	291.574172764986
gi|351617342|gb|JP471643.1|	4628.16738659594	9467.92646566069	8120.15104585916	11466.5407155289	10697.1274633154
gi|351595895|gb|JP450455.1|	5881.14776798206	3098.28254297095	3117.26710567624	2746.22059238053	3352.03102292688
gi|351596692|gb|JP451247.1|	16.1824034496362	18.850170338872	29.4006838924346	24.1377758818904	4.28785548183803
gi|351608643|gb|JP462948.1|	21.9618332530776	59.9778147145926	32.5791362051302	18.6519177269153	34.3028438547043
gi|351597694|gb|JP452235.1|	28.8971490172074	240.768084782865	309.10448740965	476.172487851838	154.362797346169
gi|351614748|gb|JP469049.1|	119.056253950895	101.105459090313	69.1313378011299	75.7048425386564	98.6206760822748
gi|351624158|gb|JP478459.1|	2466.66064010883	1477.16789382797	1206.22265266799	1486.66755999825	2304.72232148794
gi|351599473|gb|JP453966.1|	48.5472103489085	0	15.8922615634781	0	52.5262296525159
gi|351625121|gb|JP479422.1|	1563.91370481127	788.279850534645	955.124919965036	792.157917578404	1141.64152203938
gi|351610265|gb|JP464566.1|	0	22.2774740368487	19.0707138761738	5.4858581549751	33.2308799842448
gi|351621173|gb|JP475474.1|	61.2619559164798	1509.72727895874	1344.48532827025	1086.19991468507	448.080897852075
gi|351614724|gb|JP469025.1|	1522.30181022649	1027.33428346852	758.060876577907	945.761945917707	941.184278263449
gi|351616616|gb|JP470917.1|	119.056253950895	2.57047777348254	1.58922615634781	0	82.5412180253822
gi|351611246|gb|JP465547.1|	63.5737278378564	2432.52879963898	1420.76818377495	1869.58045921551	2790.3219548061
gi|351617555|gb|JP471856.1|	1161.66539049174	1305.80270892913	844.673702098863	1108.14334730497	1107.33867818467
gi|351624917|gb|JP479218.1|	990.594268309871	34.2730369797672	22.2491661888694	59.2472680737311	68.6056877094086
gi|351605485|gb|JP459830.1|	0	0	0	0	0
gi|351614615|gb|JP468916.1|	1192.87431143032	1938.14024120583	1790.26326512581	2426.94364776098	1437.5035502862
gi|351608515|gb|JP462821.1|	79.7561312874925	0	0	6.58302978597012	8.57571096367607
gi|351600027|gb|JP454504.1|	506.278050781474	621.19879525828	1180.00042108825	802.032462257359	452.368753333913
gi|351610030|gb|JP464331.1|	125.991569715024	108.816892410761	23.8383923452172	78.9963574316414	0
gi|351603748|gb|JP458104.1|	3956.59764343604	3077.71872078309	5872.98526078335	3597.62577803267	17565.1999813495
gi|351622169|gb|JP476470.1|	821.834918049379	689.744869217815	627.744331757387	620.999143143181	619.595117125596
gi|351629106|gb|JP481989.1|	531.707541916617	642.619443370635	636.4850756173	735.104992766663	523.11836878424
gi|351597152|gb|JP451702.1|	122.52391183296	67859.7563940145	50047.9101157054	5969.7108442439	25044.2919055455
gi|351628702|gb|JP481585.1|	4012.08016954908	3433.30147944818	3427.96081924224	3696.37122482222	3946.97097103191
gi|351603359|gb|JP457717.1|	18.4941753710128	47.9822517716741	75.4882424265212	31.8179772988556	19.2953496682712
gi|351608682|gb|JP462986.1|	11.558859606883	5.14095554696508	37.3468146741736	4.38868652398008	6.43178322275705
gi|351613268|gb|JP467569.1|	26.5853770958308	107.960066486267	144.619580227651	223.823012722984	318.373269526474
gi|351605907|gb|JP460247.1|	457.730840432566	764.288724648808	858.976737505994	428.994107719053	439.505186888399
gi|351596299|gb|JP450856.1|	52.0148682309734	35.9866888287555	59.595980863043	58.150096442736	35.3748077251638
gi|351610179|gb|JP464480.1|	8.09120172481808	19.7069962633661	26.2222315797389	18.6519177269153	51.4542657820564
gi|351611290|gb|JP465591.1|	82.0679032088691	60.8346406390868	77.077468582869	93.2595886345767	52.5262296525159
gi|351595835|gb|JP450395.1|	92.4708768550638	0	0	0	0
gi|351617983|gb|JP472284.1|	439.236665061553	1185.84707949994	1017.1047400626	2039.64206201974	793.253264140036
